SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ChargesPerMonth,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_proba,ab_group,p_retention_sim,retained_sim
0,1,0,10,1,1,98.5,1037.75,1,94.3409090909091,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.8789187912457328,treatment,0.5958530805687203,1
0,0,0,1,1,1,50.45,50.45,1,25.225,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.744820568939698,control,0.49585308056872035,0
0,1,1,22,1,0,75.0,1573.95,0,68.43260869565218,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.504556933969036,treatment,0.5958530805687203,1
0,1,1,38,1,1,94.65,3624.3,1,92.93076923076924,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0.6752261659748622,treatment,0.5958530805687203,1
0,0,0,1,1,1,100.25,100.25,1,50.125,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0.8599660443530608,control,0.49585308056872035,0
0,1,0,18,1,0,78.2,1468.75,0,77.30263157894737,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.6400526828288722,treatment,0.5958530805687203,1
0,0,0,29,1,1,94.2,2607.6,0,86.92,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0.6765525388608619,control,0.49585308056872035,0
0,0,0,16,1,1,88.45,1422.1,1,83.65294117647058,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.8081491390854736,treatment,0.5958530805687203,0
0,0,0,1,1,1,69.85,69.85,1,34.925,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9062061912787636,treatment,0.5958530805687203,1
0,0,0,12,1,0,81.7,858.6,1,66.04615384615384,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.6047796213827045,control,0.49585308056872035,1
0,0,0,4,1,1,79.9,324.3,1,64.86,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.8427126642041314,treatment,0.5958530805687203,1
0,0,0,7,1,1,44.65,322.5,0,40.3125,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5673860250029868,control,0.49585308056872035,0
1,1,0,41,1,1,83.75,3273.55,1,77.94166666666668,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5092288296124102,treatment,0.5958530805687203,0
1,1,0,26,1,1,98.1,2510.7,0,92.98888888888888,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.6846932732579701,treatment,0.5958530805687203,0
0,0,0,1,1,0,20.9,20.9,1,10.45,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.6481233637569191,treatment,0.5958530805687203,1
0,0,0,3,1,1,54.2,140.4,0,35.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7384032656970337,treatment,0.5958530805687203,0
0,1,0,1,1,1,69.4,69.4,1,34.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8693209681674431,control,0.49585308056872035,1
0,0,0,7,1,1,74.9,541.15,1,67.64375,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8553663381673634,control,0.49585308056872035,0
0,0,0,1,1,1,70.35,70.35,0,35.175,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8903860205136176,control,0.49585308056872035,1
0,0,0,61,1,0,89.2,5500.6,0,88.71935483870968,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.46999724497254247,control,0.49585308056872035,1
1,1,0,42,1,1,74.15,3229.4,1,75.10232558139535,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5342633783347704,control,0.49585308056872035,0
0,0,0,3,1,0,84.3,235.05,0,58.7625,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7935241295599222,control,0.49585308056872035,1
0,0,0,1,1,1,70.1,70.1,1,35.05,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8937100264098763,control,0.49585308056872035,0
1,1,0,60,1,1,97.95,5867.0,0,96.18032786885246,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0.44839250957680915,control,0.49585308056872035,0
0,0,1,12,1,1,78.3,909.25,1,69.9423076923077,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7395351022102581,treatment,0.5958530805687203,0
0,0,0,55,1,1,96.8,5283.95,1,94.35625,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.7346146576440309,control,0.49585308056872035,1
0,0,0,17,1,1,94.4,1617.5,1,89.86111111111111,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7763449552277832,treatment,0.5958530805687203,0
0,0,0,1,1,0,84.3,84.3,1,42.15,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.8684135173036949,control,0.49585308056872035,1
0,0,0,28,1,1,80.6,2244.95,0,77.41206896551724,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7033565451338436,control,0.49585308056872035,1
0,0,0,15,1,1,83.2,1130.0,0,70.625,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7222883583568362,treatment,0.5958530805687203,1
1,1,0,11,1,1,99.55,1131.2,1,94.26666666666668,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.8839809488467342,control,0.49585308056872035,1
1,0,0,8,1,1,81.25,585.95,1,65.10555555555555,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.8577705824025645,control,0.49585308056872035,1
0,1,1,1,1,0,19.95,19.95,1,9.975,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.5521105011997128,treatment,0.5958530805687203,0
1,1,0,10,1,0,75.3,720.45,0,65.49545454545455,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.668307063781397,control,0.49585308056872035,0
0,1,0,23,1,1,99.25,2186.4,1,91.1,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0.7267550075492302,control,0.49585308056872035,0
0,0,0,32,1,1,93.4,2979.3,0,90.28181818181818,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,0.47614414766173235,treatment,0.5958530805687203,1
0,0,0,13,1,1,73.75,956.65,0,68.33214285714286,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5864481611000703,control,0.49585308056872035,0
0,0,0,44,1,1,88.15,3973.2,0,88.29333333333332,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,0.5320585936951282,treatment,0.5958530805687203,1
1,0,0,9,1,0,49.2,447.9,0,44.79,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.44335046347133383,control,0.49585308056872035,1
0,1,1,9,1,1,79.35,661.25,1,66.125,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.8008487403470217,treatment,0.5958530805687203,0
0,0,0,15,1,1,79.75,1111.85,1,69.490625,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8289292159938293,treatment,0.5958530805687203,1
0,0,0,1,1,0,49.0,49.0,0,24.5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.6038181610187296,treatment,0.5958530805687203,1
0,1,1,30,1,1,100.05,3046.15,1,98.26290322580644,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.7613533729965057,treatment,0.5958530805687203,0
0,0,0,1,1,1,69.35,69.35,1,34.675,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9044151720404133,control,0.49585308056872035,0
0,1,0,17,0,1,49.8,836.35,0,46.46388888888889,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0.4698321618236484,treatment,0.5958530805687203,0
0,0,0,3,1,0,85.8,272.2,1,68.05,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.7917789671477431,control,0.49585308056872035,0
0,0,0,1,1,0,20.95,20.95,0,10.475,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.44812467354703095,treatment,0.5958530805687203,1
1,0,0,1,1,0,50.55,50.55,1,25.275,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7441428774418829,treatment,0.5958530805687203,1
1,1,0,32,1,0,79.3,2570.0,0,77.87878787878788,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.5379970935128724,control,0.49585308056872035,1
0,1,0,1,1,1,80.55,80.55,1,40.275,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.8931220399321524,treatment,0.5958530805687203,1
0,0,0,1,1,0,44.15,44.15,0,22.075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.691983777493583,control,0.49585308056872035,1
0,1,1,12,1,1,84.5,916.9,1,70.53076923076922,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.8271483478089722,treatment,0.5958530805687203,1
0,1,1,62,1,1,105.5,6487.2,0,102.97142857142858,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.42472455572155515,treatment,0.5958530805687203,1
0,0,0,22,1,1,84.3,1855.65,1,80.6804347826087,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.6552183267966627,control,0.49585308056872035,1
0,0,1,17,1,1,92.7,1556.85,0,86.49166666666666,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,0.5238117178014452,treatment,0.5958530805687203,1
0,1,1,56,1,1,96.95,5432.2,0,95.30175438596493,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,0.4096091106995555,treatment,0.5958530805687203,1
0,0,0,20,1,1,108.2,2203.7,0,104.93809523809524,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0.564604773138899,control,0.49585308056872035,0
0,0,0,2,1,1,67.75,116.65,1,38.88333333333333,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8426428452175414,treatment,0.5958530805687203,0
1,0,0,27,1,1,85.25,2287.25,1,81.6875,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7609439533621974,control,0.49585308056872035,0
0,1,1,9,1,1,90.35,767.9,0,76.78999999999999,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,0.5276370945348373,treatment,0.5958530805687203,1
0,1,1,8,1,0,55.75,446.8,0,49.644444444444446,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.45879082304336827,control,0.49585308056872035,1
0,0,0,10,1,1,80.05,830.7,1,75.51818181818182,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7977887452662705,treatment,0.5958530805687203,0
0,0,0,1,1,0,20.0,20.0,1,10.0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.621312919737013,treatment,0.5958530805687203,0
0,1,0,68,1,1,100.3,6754.35,0,97.8891304347826,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,0.42744827404296887,control,0.49585308056872035,1
0,0,0,34,1,1,105.35,3540.65,0,101.16142857142856,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.6574077556677436,control,0.49585308056872035,1
